Date,Yield_91d,Yield_364d,Yield_10y
2002-01-31,6.5454,6.5454,7.6474
2002-02-01,6.5454,6.5454,7.6474
2002-02-02,6.5454,6.5454,7.6474
2002-02-03,6.5454,6.5454,7.6474
2002-02-04,6.5454,6.5454,7.6474
2002-02-05,6.5454,6.5454,7.6474
2002-02-06,6.3389,6.3389,7.6474
2002-02-07,6.3389,6.3389,7.6474
2002-02-08,6.3389,6.3389,7.6474
2002-02-09,6.3389,6.3389,7.6474
2002-02-10,6.3389,6.3389,7.6474
2002-02-11,6.3389,6.3389,7.6474
2002-02-12,6.3389,6.3389,7.6474
2002-02-13,6.2563,6.2563,7.6474
2002-02-14,6.2563,6.2563,7.6474
2002-02-15,6.2563,6.2563,7.6474
2002-02-16,6.2563,6.2563,7.6474
2002-02-17,6.2563,6.2563,7.6474
2002-02-18,6.2563,6.2563,7.6474
2002-02-19,6.2563,6.2563,7.6474
2002-02-20,6.2563,6.2563,7.6474
2002-02-21,6.2563,6.2563,7.6474
2002-02-22,6.2563,6.2563,7.6474
2002-02-23,6.2563,6.2563,7.6474
2002-02-24,6.2563,6.2563,7.6474
2002-02-25,6.2563,6.2563,7.6474
2002-02-26,6.2563,6.2563,7.6474
2002-02-27,6.2151,6.2151,7.6474
2002-02-28,6.2151,6.2151,7.4725
2002-03-01,6.2151,6.2151,7.4725
2002-03-02,6.2151,6.2151,7.4725
2002-03-03,6.2151,6.2151,7.4725
2002-03-04,6.2151,6.2151,7.4725
2002-03-05,6.2151,6.2151,7.4725
2002-03-06,6.0914,6.0914,7.4725
2002-03-07,6.0914,6.0914,7.4725
2002-03-08,6.0914,6.0914,7.4725
2002-03-09,6.0914,6.0914,7.4725
2002-03-10,6.0914,6.0914,7.4725
2002-03-11,6.0914,6.0914,7.4725
2002-03-12,6.0914,6.0914,7.4725
2002-03-13,6.0501,6.0501,7.4725
2002-03-14,6.0501,6.0501,7.4725
2002-03-15,6.0501,6.0501,7.4725
2002-03-16,6.0501,6.0501,7.4725
2002-03-17,6.0501,6.0501,7.4725
2002-03-18,6.0501,6.0501,7.4725
2002-03-19,6.0501,6.0501,7.4725
2002-03-20,6.0501,6.0501,7.4725
2002-03-21,6.0501,6.0501,7.4725
2002-03-22,6.0501,6.0501,7.4725
2002-03-23,6.0501,6.0501,7.4725
2002-03-24,6.0501,6.0501,7.4725
2002-03-25,6.0501,6.0501,7.4725
2002-03-26,6.0501,6.0501,7.4725
2002-03-27,6.1326,6.1326,7.4725
2002-03-28,6.1326,6.1326,7.4725
2002-03-29,6.1326,6.1326,7.4725
2002-03-30,6.1326,6.1326,7.4725
2002-03-31,6.1326,6.1326,7.3437
2002-04-01,6.1326,6.1326,7.3437
2002-04-02,6.1326,6.1326,7.3437
2002-04-03,5.9677,5.9677,7.3437
2002-04-04,5.9677,5.9677,7.3437
2002-04-05,5.9677,5.9677,7.3437
2002-04-06,5.9677,5.9677,7.3437
2002-04-07,5.9677,5.9677,7.3437
2002-04-08,5.9677,5.9677,7.3437
2002-04-09,5.9677,5.9677,7.3437
2002-04-10,5.8442,5.8442,7.3437
2002-04-11,5.8442,5.8442,7.3437
2002-04-12,5.8442,5.8442,7.3437
2002-04-13,5.8442,5.8442,7.3437
2002-04-14,5.8442,5.8442,7.3437
2002-04-15,5.8442,5.8442,7.3437
2002-04-16,5.8442,5.8442,7.3437
2002-04-17,5.803,5.803,7.3437
2002-04-18,5.803,5.803,7.3437
2002-04-19,5.803,5.803,7.3437
2002-04-20,5.803,5.803,7.3437
2002-04-21,5.803,5.803,7.3437
2002-04-22,5.803,5.803,7.3437
2002-04-23,5.803,5.803,7.3437
2002-04-24,5.9677,5.9677,7.3437
2002-04-25,5.9677,5.9677,7.3437
2002-04-26,5.9677,5.9677,7.3437
2002-04-27,5.9677,5.9677,7.3437
2002-04-28,5.9677,5.9677,7.3437
2002-04-29,5.9677,5.9677,7.3437
2002-04-30,6.1326,6.1326,7.3952
2002-05-01,6.1326,6.1326,7.3952
2002-05-02,6.1326,6.1326,7.3952
2002-05-03,6.1326,6.1326,7.3952
2002-05-04,6.1326,6.1326,7.3952
2002-05-05,6.1326,6.1326,7.3952
2002-05-06,6.1326,6.1326,7.3952
2002-05-07,6.1326,6.1326,7.3952
2002-05-08,6.3802,6.3802,7.3952
2002-05-09,6.3802,6.3802,7.3952
2002-05-10,6.3802,6.3802,7.3952
2002-05-11,6.3802,6.3802,7.3952
2002-05-12,6.3802,6.3802,7.3952
2002-05-13,6.3802,6.3802,7.3952
2002-05-14,6.3802,6.3802,7.3952
2002-05-15,7.0004,7.0004,7.3952
2002-05-16,7.0004,7.0004,7.3952
2002-05-17,7.0004,7.0004,7.3952
2002-05-18,7.0004,7.0004,7.3952
2002-05-19,7.0004,7.0004,7.3952
2002-05-20,7.0004,7.0004,7.3952
2002-05-21,7.0004,7.0004,7.3952
2002-05-22,6.959,6.959,7.3952
2002-05-23,6.959,6.959,7.3952
2002-05-24,6.959,6.959,7.3952
2002-05-25,6.959,6.959,7.3952
2002-05-26,6.959,6.959,7.3952
2002-05-27,6.959,6.959,7.3952
2002-05-28,6.959,6.959,7.3952
2002-05-29,6.5867,6.5867,7.3952
2002-05-30,6.5867,6.5867,7.3952
2002-05-31,6.5867,6.5867,7.6529
2002-06-01,6.5867,6.5867,7.6529
2002-06-02,6.5867,6.5867,7.6529
2002-06-03,6.5867,6.5867,7.6529
2002-06-04,6.5867,6.5867,7.6529
2002-06-05,6.4215,6.4215,7.6529
2002-06-06,6.4215,6.4215,7.6529
2002-06-07,6.4215,6.4215,7.6529
2002-06-08,6.4215,6.4215,7.6529
2002-06-09,6.4215,6.4215,7.6529
2002-06-10,6.4215,6.4215,7.6529
2002-06-11,6.4215,6.4215,7.6529
2002-06-12,6.3802,6.3802,7.6529
2002-06-13,6.3802,6.3802,7.6529
2002-06-14,6.3802,6.3802,7.6529
2002-06-15,6.3802,6.3802,7.6529
2002-06-16,6.3802,6.3802,7.6529
2002-06-17,6.3802,6.3802,7.6529
2002-06-18,6.3802,6.3802,7.6529
2002-06-19,6.3389,6.3389,7.6529
2002-06-20,6.3389,6.3389,7.6529
2002-06-21,6.3389,6.3389,7.6529
2002-06-22,6.3389,6.3389,7.6529
2002-06-23,6.3389,6.3389,7.6529
2002-06-24,6.3389,6.3389,7.6529
2002-06-25,6.3389,6.3389,7.6529
2002-06-26,6.1326,6.1326,7.6529
2002-06-27,6.1326,6.1326,7.6529
2002-06-28,6.1326,6.1326,7.6529
2002-06-29,6.1326,6.1326,7.6529
2002-06-30,6.1326,6.1326,7.5701
2002-07-01,6.1326,6.1326,7.5701
2002-07-02,6.1326,6.1326,7.5701
2002-07-03,5.803,5.803,7.5701
2002-07-04,5.803,5.803,7.5701
2002-07-05,5.803,5.803,7.5701
2002-07-06,5.803,5.803,7.5701
2002-07-07,5.803,5.803,7.5701
2002-07-08,5.803,5.803,7.5701
2002-07-09,5.803,5.803,7.5701
2002-07-10,5.7207,5.7207,7.5701
2002-07-11,5.7207,5.7207,7.5701
2002-07-12,5.7207,5.7207,7.5701
2002-07-13,5.7207,5.7207,7.5701
2002-07-14,5.7207,5.7207,7.5701
2002-07-15,5.7207,5.7207,7.5701
2002-07-16,5.7207,5.7207,7.5701
2002-07-17,5.8442,5.8442,7.5701
2002-07-18,5.8442,5.8442,7.5701
2002-07-19,5.8442,5.8442,7.5701
2002-07-20,5.8442,5.8442,7.5701
2002-07-21,5.8442,5.8442,7.5701
2002-07-22,5.8442,5.8442,7.5701
2002-07-23,5.8442,5.8442,7.5701
2002-07-24,5.8442,5.8442,7.5701
2002-07-25,5.8442,5.8442,7.5701
2002-07-26,5.8442,5.8442,7.5701
2002-07-27,5.8442,5.8442,7.5701
2002-07-28,5.8442,5.8442,7.5701
2002-07-29,5.8442,5.8442,7.5701
2002-07-30,5.8442,5.8442,7.5701
2002-07-31,5.803,5.803,7.3733
2002-08-01,5.803,5.803,7.3733
2002-08-02,5.803,5.803,7.3733
2002-08-03,5.803,5.803,7.3733
2002-08-04,5.803,5.803,7.3733
2002-08-05,5.803,5.803,7.3733
2002-08-06,5.803,5.803,7.3733
2002-08-07,5.803,5.803,7.3733
2002-08-08,5.803,5.803,7.3733
2002-08-09,5.803,5.803,7.3733
2002-08-10,5.803,5.803,7.3733
2002-08-11,5.803,5.803,7.3733
2002-08-12,5.803,5.803,7.3733
2002-08-13,5.803,5.803,7.3733
2002-08-14,5.803,5.803,7.3733
2002-08-15,5.803,5.803,7.3733
2002-08-16,5.803,5.803,7.3733
2002-08-17,5.803,5.803,7.3733
2002-08-18,5.803,5.803,7.3733
2002-08-19,5.803,5.803,7.3733
2002-08-20,5.803,5.803,7.3733
2002-08-21,5.803,5.803,7.3733
2002-08-22,5.803,5.803,7.3733
2002-08-23,5.803,5.803,7.3733
2002-08-24,5.803,5.803,7.3733
2002-08-25,5.803,5.803,7.3733
2002-08-26,5.803,5.803,7.3733
2002-08-27,5.803,5.803,7.3733
2002-08-28,5.7618,5.7618,7.3733
2002-08-29,5.7618,5.7618,7.3733
2002-08-30,5.7618,5.7618,7.3733
2002-08-31,5.7618,5.7618,7.156
2002-09-01,5.7618,5.7618,7.156
2002-09-02,5.7618,5.7618,7.156
2002-09-03,5.7618,5.7618,7.156
2002-09-04,5.6795,5.6795,7.156
2002-09-05,5.6795,5.6795,7.156
2002-09-06,5.6795,5.6795,7.156
2002-09-07,5.6795,5.6795,7.156
2002-09-08,5.6795,5.6795,7.156
2002-09-09,5.6795,5.6795,7.156
2002-09-10,5.6795,5.6795,7.156
2002-09-11,5.7207,5.7207,7.156
2002-09-12,5.7207,5.7207,7.156
2002-09-13,5.7207,5.7207,7.156
2002-09-14,5.7207,5.7207,7.156
2002-09-15,5.7207,5.7207,7.156
2002-09-16,5.7207,5.7207,7.156
2002-09-17,5.7207,5.7207,7.156
2002-09-18,5.7618,5.7618,7.156
2002-09-19,5.7618,5.7618,7.156
2002-09-20,5.7618,5.7618,7.156
2002-09-21,5.7618,5.7618,7.156
2002-09-22,5.7618,5.7618,7.156
2002-09-23,5.7618,5.7618,7.156
2002-09-24,5.7618,5.7618,7.156
2002-09-25,5.7618,5.7618,7.156
2002-09-26,5.7618,5.7618,7.156
2002-09-27,5.7618,5.7618,7.156
2002-09-28,5.7618,5.7618,7.156
2002-09-29,5.7618,5.7618,7.156
2002-09-30,5.7618,5.7618,7.1976
2002-10-01,5.7618,5.7618,7.1976
2002-10-02,5.7618,5.7618,7.1976
2002-10-03,5.7618,5.7618,7.1976
2002-10-04,5.7618,5.7618,7.1976
2002-10-05,5.7618,5.7618,7.1976
2002-10-06,5.7618,5.7618,7.1976
2002-10-07,5.7618,5.7618,7.1976
2002-10-08,5.7618,5.7618,7.1976
2002-10-09,5.7618,5.7618,7.1976
2002-10-10,5.7618,5.7618,7.1976
2002-10-11,5.7618,5.7618,7.1976
2002-10-12,5.7618,5.7618,7.1976
2002-10-13,5.7618,5.7618,7.1976
2002-10-14,5.7618,5.7618,7.1976
2002-10-15,5.7618,5.7618,7.1976
2002-10-16,5.7207,5.7207,7.1976
2002-10-17,5.7207,5.7207,7.1976
2002-10-18,5.7207,5.7207,7.1976
2002-10-19,5.7207,5.7207,7.1976
2002-10-20,5.7207,5.7207,7.1976
2002-10-21,5.7207,5.7207,7.1976
2002-10-22,5.7207,5.7207,7.1976
2002-10-23,5.7207,5.7207,7.1976
2002-10-24,5.7207,5.7207,7.1976
2002-10-25,5.7207,5.7207,7.1976
2002-10-26,5.7207,5.7207,7.1976
2002-10-27,5.7207,5.7207,7.1976
2002-10-28,5.7207,5.7207,7.1976
2002-10-29,5.7207,5.7207,7.1976
2002-10-30,5.515,5.515,7.1976
2002-10-31,5.515,5.515,6.9791
2002-11-01,5.515,5.515,6.9791
2002-11-02,5.515,5.515,6.9791
2002-11-03,5.515,5.515,6.9791
2002-11-04,5.515,5.515,6.9791
2002-11-05,5.515,5.515,6.9791
2002-11-06,5.515,5.515,6.9791
2002-11-07,5.515,5.515,6.9791
2002-11-08,5.515,5.515,6.9791
2002-11-09,5.515,5.515,6.9791
2002-11-10,5.515,5.515,6.9791
2002-11-11,5.515,5.515,6.9791
2002-11-12,5.515,5.515,6.9791
2002-11-13,5.515,5.515,6.9791
2002-11-14,5.515,5.515,6.9791
2002-11-15,5.515,5.515,6.9791
2002-11-16,5.515,5.515,6.9791
2002-11-17,5.515,5.515,6.9791
2002-11-18,5.515,5.515,6.9791
2002-11-19,5.515,5.515,6.9791
2002-11-20,5.3917,5.3917,6.9791
2002-11-21,5.3917,5.3917,6.9791
2002-11-22,5.3917,5.3917,6.9791
2002-11-23,5.3917,5.3917,6.9791
2002-11-24,5.3917,5.3917,6.9791
2002-11-25,5.3917,5.3917,6.9791
2002-11-26,5.3917,5.3917,6.9791
2002-11-27,5.1043,5.1043,6.9791
2002-11-28,5.1043,5.1043,6.9791
2002-11-29,5.1043,5.1043,6.9791
2002-11-30,5.1043,5.1043,6.4573
2002-12-01,5.1043,5.1043,6.4573
2002-12-02,5.1043,5.1043,6.4573
2002-12-03,5.1043,5.1043,6.4573
2002-12-04,5.1864,5.1864,6.4573
2002-12-05,5.1864,5.1864,6.4573
2002-12-06,5.1864,5.1864,6.4573
2002-12-07,5.1864,5.1864,6.4573
2002-12-08,5.1864,5.1864,6.4573
2002-12-09,5.1864,5.1864,6.4573
2002-12-10,5.1864,5.1864,6.4573
2002-12-11,5.4328,5.4328,6.4573
2002-12-12,5.4328,5.4328,6.4573
2002-12-13,5.4328,5.4328,6.4573
2002-12-14,5.4328,5.4328,6.4573
2002-12-15,5.4328,5.4328,6.4573
2002-12-16,5.4328,5.4328,6.4573
2002-12-17,5.4328,5.4328,6.4573
2002-12-18,5.4739,5.4739,6.4573
2002-12-19,5.4739,5.4739,6.4573
2002-12-20,5.4739,5.4739,6.4573
2002-12-21,5.4739,5.4739,6.4573
2002-12-22,5.4739,5.4739,6.4573
2002-12-23,5.4739,5.4739,6.4573
2002-12-24,5.4739,5.4739,6.4573
2002-12-25,5.4739,5.4739,6.4573
2002-12-26,5.4739,5.4739,6.4573
2002-12-27,5.4739,5.4739,6.4573
2002-12-28,5.4739,5.4739,6.4573
2002-12-29,5.4739,5.4739,6.4573
2002-12-30,5.4739,5.4739,6.4573
2002-12-31,5.4739,5.4739,6.0818
2003-01-01,5.4328,5.4328,6.0818
2003-01-02,5.4328,5.4328,6.0818
2003-01-03,5.4328,5.4328,6.0818
2003-01-04,5.4328,5.4328,6.0818
2003-01-05,5.4328,5.4328,6.0818
2003-01-06,5.4328,5.4328,6.0818
2003-01-07,5.4328,5.4328,6.0818
2003-01-08,5.3917,5.3917,6.0818
2003-01-09,5.3917,5.3917,6.0818
2003-01-10,5.3917,5.3917,6.0818
2003-01-11,5.3917,5.3917,6.0818
2003-01-12,5.3917,5.3917,6.0818
2003-01-13,5.3917,5.3917,6.0818
2003-01-14,5.3917,5.3917,6.0818
2003-01-15,5.3917,5.3917,6.0818
2003-01-16,5.3917,5.3917,6.0818
2003-01-17,5.3917,5.3917,6.0818
2003-01-18,5.3917,5.3917,6.0818
2003-01-19,5.3917,5.3917,6.0818
2003-01-20,5.3917,5.3917,6.0818
2003-01-21,5.3917,5.3917,6.0818
2003-01-22,5.5561,5.5561,6.0818
2003-01-23,5.5561,5.5561,6.0818
2003-01-24,5.5561,5.5561,6.0818
2003-01-25,5.5561,5.5561,6.0818
2003-01-26,5.5561,5.5561,6.0818
2003-01-27,5.5561,5.5561,6.0818
2003-01-28,5.5561,5.5561,6.0818
2003-01-29,5.6384,5.6384,6.0818
2003-01-30,5.6384,5.6384,6.0818
2003-01-31,5.6384,5.6384,6.339
2003-02-01,5.6384,5.6384,6.339
2003-02-02,5.6384,5.6384,6.339
2003-02-03,5.6384,5.6384,6.339
2003-02-04,5.6384,5.6384,6.339
2003-02-05,5.5561,5.5561,6.339
2003-02-06,5.5561,5.5561,6.339
2003-02-07,5.5561,5.5561,6.339
2003-02-08,5.5561,5.5561,6.339
2003-02-09,5.5561,5.5561,6.339
2003-02-10,5.5561,5.5561,6.339
2003-02-11,5.5561,5.5561,6.339
2003-02-12,5.7207,5.7207,6.339
2003-02-13,5.7207,5.7207,6.339
2003-02-14,5.7207,5.7207,6.339
2003-02-15,5.7207,5.7207,6.339
2003-02-16,5.7207,5.7207,6.339
2003-02-17,5.7207,5.7207,6.339
2003-02-18,5.7207,5.7207,6.339
2003-02-19,5.803,5.803,6.339
2003-02-20,5.803,5.803,6.339
2003-02-21,5.803,5.803,6.339
2003-02-22,5.803,5.803,6.339
2003-02-23,5.803,5.803,6.339
2003-02-24,5.803,5.803,6.339
2003-02-25,5.803,5.803,6.339
2003-02-26,5.803,5.803,6.339
2003-02-27,5.803,5.803,6.339
2003-02-28,5.803,5.803,6.2321
2003-03-01,5.803,5.803,6.2321
2003-03-02,5.803,5.803,6.2321
2003-03-03,5.803,5.803,6.2321
2003-03-04,5.803,5.803,6.2321
2003-03-05,5.5972,5.5972,6.2321
2003-03-06,5.5972,5.5972,6.2321
2003-03-07,5.5972,5.5972,6.2321
2003-03-08,5.5972,5.5972,6.2321
2003-03-09,5.5972,5.5972,6.2321
2003-03-10,5.5972,5.5972,6.2321
2003-03-11,5.5972,5.5972,6.2321
2003-03-12,5.8853,5.8853,6.2321
2003-03-13,5.8853,5.8853,6.2321
2003-03-14,5.8853,5.8853,6.2321
2003-03-15,5.8853,5.8853,6.2321
2003-03-16,5.8853,5.8853,6.2321
2003-03-17,5.8853,5.8853,6.2321
2003-03-18,5.8853,5.8853,6.2321
2003-03-19,5.8853,5.8853,6.2321
2003-03-20,5.8853,5.8853,6.2321
2003-03-21,5.8853,5.8853,6.2321
2003-03-22,5.8853,5.8853,6.2321
2003-03-23,5.8853,5.8853,6.2321
2003-03-24,5.8853,5.8853,6.2321
2003-03-25,5.8853,5.8853,6.2321
2003-03-26,5.8853,5.8853,6.2321
2003-03-27,5.8853,5.8853,6.2321
2003-03-28,5.8853,5.8853,6.2321
2003-03-29,5.8853,5.8853,6.2321
2003-03-30,5.8853,5.8853,6.2321
2003-03-31,5.8853,5.8853,6.1936
2003-04-01,5.4739,5.4739,6.1936
2003-04-02,5.4739,5.4739,6.1936
2003-04-03,5.4739,5.4739,6.1936
2003-04-04,5.4739,5.4739,6.1936
2003-04-05,5.4739,5.4739,6.1936
2003-04-06,5.4739,5.4739,6.1936
2003-04-07,5.4739,5.4739,6.1936
2003-04-08,5.4739,5.4739,6.1936
2003-04-09,5.1864,5.1864,6.1936
2003-04-10,5.1864,5.1864,6.1936
2003-04-11,5.1864,5.1864,6.1936
2003-04-12,5.1864,5.1864,6.1936
2003-04-13,5.1864,5.1864,6.1936
2003-04-14,5.1864,5.1864,6.1936
2003-04-15,5.1864,5.1864,6.1936
2003-04-16,5.0633,5.0633,6.1936
2003-04-17,5.0633,5.0633,6.1936
2003-04-18,5.0633,5.0633,6.1936
2003-04-19,5.0633,5.0633,6.1936
2003-04-20,5.0633,5.0633,6.1936
2003-04-21,5.0633,5.0633,6.1936
2003-04-22,5.0633,5.0633,6.1936
2003-04-23,4.9403,4.9403,6.1936
2003-04-24,4.9403,4.9403,6.1936
2003-04-25,4.9403,4.9403,6.1936
2003-04-26,4.9403,4.9403,6.1936
2003-04-27,4.9403,4.9403,6.1936
2003-04-28,4.9403,4.9403,6.1936
2003-04-29,4.9403,4.9403,6.1936
2003-04-30,4.5307,4.5307,5.9053
2003-05-01,4.5307,4.5307,5.9053
2003-05-02,4.5307,4.5307,5.9053
2003-05-03,4.5307,4.5307,5.9053
2003-05-04,4.5307,4.5307,5.9053
2003-05-05,4.5307,4.5307,5.9053
2003-05-06,4.5307,4.5307,5.9053
2003-05-07,4.5717,4.5717,5.9053
2003-05-08,4.5717,4.5717,5.9053
2003-05-09,4.5717,4.5717,5.9053
2003-05-10,4.5717,4.5717,5.9053
2003-05-11,4.5717,4.5717,5.9053
2003-05-12,4.5717,4.5717,5.9053
2003-05-13,4.408,4.408,5.9053
2003-05-14,4.408,4.408,5.9053
2003-05-15,4.408,4.408,5.9053
2003-05-16,4.408,4.408,5.9053
2003-05-17,4.408,4.408,5.9053
2003-05-18,4.408,4.408,5.9053
2003-05-19,4.408,4.408,5.9053
2003-05-20,4.408,4.408,5.9053
2003-05-21,4.4898,4.4898,5.9053
2003-05-22,4.4898,4.4898,5.9053
2003-05-23,4.4898,4.4898,5.9053
2003-05-24,4.4898,4.4898,5.9053
2003-05-25,4.4898,4.4898,5.9053
2003-05-26,4.4898,4.4898,5.9053
2003-05-27,4.4898,4.4898,5.9053
2003-05-28,4.7764,4.7764,5.9053
2003-05-29,4.7764,4.7764,5.9053
2003-05-30,4.7764,4.7764,5.9053
2003-05-31,4.7764,4.7764,5.8479
2003-06-01,4.7764,4.7764,5.8479
2003-06-02,4.7764,4.7764,5.8479
2003-06-03,4.7764,4.7764,5.8479
2003-06-04,4.8993,4.8993,5.8479
2003-06-05,4.8993,4.8993,5.8479
2003-06-06,4.8993,4.8993,5.8479
2003-06-07,4.8993,4.8993,5.8479
2003-06-08,4.8993,4.8993,5.8479
2003-06-09,4.8993,4.8993,5.8479
2003-06-10,4.8993,4.8993,5.8479
2003-06-11,4.9813,4.9813,5.8479
2003-06-12,4.9813,4.9813,5.8479
2003-06-13,4.9813,4.9813,5.8479
2003-06-14,4.9813,4.9813,5.8479
2003-06-15,4.9813,4.9813,5.8479
2003-06-16,4.9813,4.9813,5.8479
2003-06-17,4.9813,4.9813,5.8479
2003-06-18,4.9813,4.9813,5.8479
2003-06-19,4.9813,4.9813,5.8479
2003-06-20,4.9813,4.9813,5.8479
2003-06-21,4.9813,4.9813,5.8479
2003-06-22,4.9813,4.9813,5.8479
2003-06-23,4.9813,4.9813,5.8479
2003-06-24,4.9813,4.9813,5.8479
2003-06-25,4.9403,4.9403,5.8479
2003-06-26,4.9403,4.9403,5.8479
2003-06-27,4.9403,4.9403,5.8479
2003-06-28,4.9403,4.9403,5.8479
2003-06-29,4.9403,4.9403,5.8479
2003-06-30,4.9403,4.9403,5.7329
2003-07-01,4.9403,4.9403,5.7329
2003-07-02,5.0223,5.0223,5.7329
2003-07-03,5.0223,5.0223,5.7329
2003-07-04,5.0223,5.0223,5.7329
2003-07-05,5.0223,5.0223,5.7329
2003-07-06,5.0223,5.0223,5.7329
2003-07-07,5.0223,5.0223,5.7329
2003-07-08,5.0223,5.0223,5.7329
2003-07-09,4.9403,4.9403,5.7329
2003-07-10,4.9403,4.9403,5.7329
2003-07-11,4.9403,4.9403,5.7329
2003-07-12,4.9403,4.9403,5.7329
2003-07-13,4.9403,4.9403,5.7329
2003-07-14,4.9403,4.9403,5.7329
2003-07-15,4.9403,4.9403,5.7329
2003-07-16,4.8583,4.8583,5.7329
2003-07-17,4.8583,4.8583,5.7329
2003-07-18,4.8583,4.8583,5.7329
2003-07-19,4.8583,4.8583,5.7329
2003-07-20,4.8583,4.8583,5.7329
2003-07-21,4.8583,4.8583,5.7329
2003-07-22,4.8583,4.8583,5.7329
2003-07-23,4.7764,4.7764,5.7329
2003-07-24,4.7764,4.7764,5.7329
2003-07-25,4.7764,4.7764,5.7329
2003-07-26,4.7764,4.7764,5.7329
2003-07-27,4.7764,4.7764,5.7329
2003-07-28,4.7764,4.7764,5.7329
2003-07-29,4.7764,4.7764,5.7329
2003-07-30,4.7354,4.7354,5.7329
2003-07-31,4.7354,4.7354,5.6206
2003-08-01,4.7354,4.7354,5.6206
2003-08-02,4.7354,4.7354,5.6206
2003-08-03,4.7354,4.7354,5.6206
2003-08-04,4.7354,4.7354,5.6206
2003-08-05,4.7354,4.7354,5.6206
2003-08-06,4.9403,4.9403,5.6206
2003-08-07,4.9403,4.9403,5.6206
2003-08-08,4.9403,4.9403,5.6206
2003-08-09,4.9403,4.9403,5.6206
2003-08-10,4.9403,4.9403,5.6206
2003-08-11,4.9403,4.9403,5.6206
2003-08-12,4.9403,4.9403,5.6206
2003-08-13,4.9403,4.9403,5.6206
2003-08-14,4.9403,4.9403,5.6206
2003-08-15,4.9403,4.9403,5.6206
2003-08-16,4.9403,4.9403,5.6206
2003-08-17,4.9403,4.9403,5.6206
2003-08-18,4.9403,4.9403,5.6206
2003-08-19,4.9403,4.9403,5.6206
2003-08-20,4.9813,4.9813,5.6206
2003-08-21,4.9813,4.9813,5.6206
2003-08-22,4.9813,4.9813,5.6206
2003-08-23,4.9813,4.9813,5.6206
2003-08-24,4.9813,4.9813,5.6206
2003-08-25,4.9813,4.9813,5.6206
2003-08-26,4.9813,4.9813,5.6206
2003-08-27,4.7354,4.7354,5.6206
2003-08-28,4.7354,4.7354,5.6206
2003-08-29,4.7354,4.7354,5.6206
2003-08-30,4.7354,4.7354,5.6206
2003-08-31,4.7354,4.7354,5.262
2003-09-01,4.7354,4.7354,5.262
2003-09-02,4.7354,4.7354,5.262
2003-09-03,4.6535,4.6535,5.262
2003-09-04,4.6535,4.6535,5.262
2003-09-05,4.6535,4.6535,5.262
2003-09-06,4.6535,4.6535,5.262
2003-09-07,4.6535,4.6535,5.262
2003-09-08,4.6535,4.6535,5.262
2003-09-09,4.6535,4.6535,5.262
2003-09-10,4.6126,4.6126,5.262
2003-09-11,4.6126,4.6126,5.262
2003-09-12,4.6126,4.6126,5.262
2003-09-13,4.6126,4.6126,5.262
2003-09-14,4.6126,4.6126,5.262
2003-09-15,4.6126,4.6126,5.262
2003-09-16,4.6126,4.6126,5.262
2003-09-17,4.5717,4.5717,5.262
2003-09-18,4.5717,4.5717,5.262
2003-09-19,4.5717,4.5717,5.262
2003-09-20,4.5717,4.5717,5.262
2003-09-21,4.5717,4.5717,5.262
2003-09-22,4.5717,4.5717,5.262
2003-09-23,4.5717,4.5717,5.262
2003-09-24,4.5717,4.5717,5.262
2003-09-25,4.5717,4.5717,5.262
2003-09-26,4.5717,4.5717,5.262
2003-09-27,4.5717,4.5717,5.262
2003-09-28,4.5717,4.5717,5.262
2003-09-29,4.5717,4.5717,5.262
2003-09-30,4.5717,4.5717,5.2589
2003-10-01,4.4898,4.4898,5.2589
2003-10-02,4.4898,4.4898,5.2589
2003-10-03,4.4898,4.4898,5.2589
2003-10-04,4.4898,4.4898,5.2589
2003-10-05,4.4898,4.4898,5.2589
2003-10-06,4.4898,4.4898,5.2589
2003-10-07,4.4898,4.4898,5.2589
2003-10-08,4.4489,4.4489,5.2589
2003-10-09,4.4489,4.4489,5.2589
2003-10-10,4.4489,4.4489,5.2589
2003-10-11,4.4489,4.4489,5.2589
2003-10-12,4.4489,4.4489,5.2589
2003-10-13,4.4489,4.4489,5.2589
2003-10-14,4.4489,4.4489,5.2589
2003-10-15,4.408,4.408,5.2589
2003-10-16,4.408,4.408,5.2589
2003-10-17,4.408,4.408,5.2589
2003-10-18,4.408,4.408,5.2589
2003-10-19,4.408,4.408,5.2589
2003-10-20,4.408,4.408,5.2589
2003-10-21,4.408,4.408,5.2589
2003-10-22,4.7764,4.7764,5.2589
2003-10-23,4.7764,4.7764,5.2589
2003-10-24,4.7764,4.7764,5.2589
2003-10-25,4.7764,4.7764,5.2589
2003-10-26,4.7764,4.7764,5.2589
2003-10-27,4.7764,4.7764,5.2589
2003-10-28,4.7764,4.7764,5.2589
2003-10-29,4.9403,4.9403,5.2589
2003-10-30,4.9403,4.9403,5.2589
2003-10-31,4.9403,4.9403,5.1052
2003-11-01,4.9403,4.9403,5.1052
2003-11-02,4.9403,4.9403,5.1052
2003-11-03,4.9403,4.9403,5.1052
2003-11-04,4.9403,4.9403,5.1052
2003-11-05,4.4489,4.4489,5.1052
2003-11-06,4.4489,4.4489,5.1052
2003-11-07,4.4489,4.4489,5.1052
2003-11-08,4.4489,4.4489,5.1052
2003-11-09,4.4489,4.4489,5.1052
